Event Id,Investigation Type,Accident Number,Event Date,Location,Country,Latitude,Longitude,Airport Code,Airport Name,Injury Severity,Aircraft Damage,Aircraft Category,Registration Number,Make,Model,Amateur Built,Number of Engines,Engine Type,FAR Description,Schedule,Purpose of Flight,Air Carrier,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Broad Phase of Flight,Report Status,Publication Date,
20001213X30887 , Accident , CHI87FA129 , 05/16/1987 ," SCOTTS, MI ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N8331M , CESSNA , A150K , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 05/26/1989 , 
20001213X30880 , Accident , BFO87LA038 , 05/16/1987 ," SELBYVILLE, DE ", United States ,,, ON7 , WARRINGTON , Non-Fatal , Destroyed ,  , N5747G , CESSNA , 150K , No ,1, Reciprocating ,  ,  , Business ,  ,0.0,0.0,1.0,0.0, VMC , TAKEOFF , Probable Cause , 04/24/1989 , 
20001213X30859 , Accident , ATL87LA138 , 05/16/1987 ," WALHALLA, SC ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N739QF , CESSNA , 172-N , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,2.0,2.0, VMC , MANEUVERING , Probable Cause , 07/05/1988 , 
20001213X30883 , Accident , CHI87DER07 , 05/15/1987 ," DODGE CENTER, MN ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , NONE , AIR COMMAND , UNKNOWN , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 01/11/1989 , 
20001213X30988 , Accident , MIA87LA161 , 05/14/1987 ," MISSING, FL ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N640CC , PIPER , PA-23-250 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, UNK , UNKNOWN , Probable Cause , 05/09/1988 , 
20001213X30882 , Accident , CHI87DER06 , 05/14/1987 ," NEW PRAGUE, MN ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N6786D , BELL , 47G-2A , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,1.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 01/11/1989 , 
20001213X31046 , Accident , SEA87LA092 , 05/13/1987 ," SILETZ, OR ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N47256 , AEROSPATIALE , SA315-D LAMA , No ,1, Turbo Shaft ,  , UNK , Other Work Use ,  ,0.0,0.0,1.0,0.0, VMC , MANEUVERING , Probable Cause , 05/02/1988 , 
20001213X31018 , Accident , NYC87FA146 , 05/13/1987 ," SAYRE, PA ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N32774 , PIPER , PA-32-300 , No ,1, Reciprocating ,  , NSCH , Unknown ,  ,2.0,1.0,0.0,0.0, IMC , TAKEOFF , Probable Cause , 04/24/1989 , 
20001213X30905 , Accident , DCA87MA031 , 05/12/1987 ," WEST MIFFLIN, PA ", United States ,,, AGC , ALLEGHENY COUNTY , Fatal(2) , Destroyed ,  , N100EP , LEARJET , 35A , No ,2, Turbo Fan ,  ,  , Instructional ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 11/29/1988 , 
20001213X30954 , Accident , LAX87DUM03 , 05/10/1987 ," CHULA VISTA, CA ", United States ,,, SDM , BROWN FIELD , Fatal(2) , Destroyed ,  , N33693 , CHANCE VOUGHT , F4U-7 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 07/05/1988 , 
20001213X30853 , Accident , ATL87FA136 , 05/10/1987 ," COLLIERVILLE, TN ", United States ,,, 54M , WOLF RIVER , Fatal(2) , Destroyed ,  , N25020 , PIPER , J4A , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 08/31/1988 , 
20001213X31045 , Accident , SEA87LA091 , 05/09/1987 ," SLOAN, NV ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N3187D , BELL , 206-B , No ,1, Turbo Shaft ,  ,  , Personal ,  ,0.0,0.0,0.0,3.0, VMC , MANEUVERING , Probable Cause , 05/02/1988 , 
20001213X31024 , Accident , NYC87LA144 , 05/09/1987 ," CALDWELL, NJ ", United States ,,, CDW , ESSEX COUNTY , Non-Fatal , Destroyed ,  , N9374V , MOONEY , M20F , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,0.0, VMC , TAKEOFF , Probable Cause , 01/11/1989 , 
20001213X30999 , Accident , MKC87FA103 , 05/09/1987 ," DELIA, KS ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N7556E , CHAMPION , 7EC , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 05/16/1989 , 
20001213X30907 , Accident , DEN87FA121 , 05/09/1987 ," TATUM, NM ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N9611C , NORTH AMERICAN , T-28D , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 10/07/1988 , 
20001213X30894 , Accident , CHI87LA125 , 05/09/1987 ," LEBANON, IN ", United States ,,,614, BOONE COUNTY , Non-Fatal , Destroyed ,  , N2224N , CESSNA ,120, No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,1.0, VMC , LANDING , Probable Cause , 05/27/1988 , 
20001213X30878 , Accident , BFO87LA035 , 05/09/1987 ," RAVENSWOOD, WV ", United States ,,, I18 , JACKSON COUNTY MUNICIPAL , Non-Fatal , Destroyed ,  , N3543R , BEECH , A23 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,2.0,2.0,0.0, VMC , APPROACH , Probable Cause , 04/24/1989 , 
20001213X30852 , Accident , ATL87FA135 , 05/09/1987 ," AVON, OH ", United States ,,,  , AVON BOTSWORTH , Fatal(3) , Destroyed ,  , N2988V , BEECH ,35, No ,1, Reciprocating ,  ,  , Personal ,  ,3.0,0.0,0.0,0.0, VMC , APPROACH , Probable Cause , 05/27/1988 , 
20001213X31023 , Accident , NYC87LA142 , 05/08/1987 ," JULIAN, PA ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , CGPIK , PIK ,20, No ,  , Unknown ,  ,  , Personal ,  ,0.0,1.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 01/11/1989 , 
20001213X30904 , Accident , DCA87MA030 , 05/08/1987 , MAYAGUEZ ,  ,,, MAZ , MAYAGUEZ , Fatal(2) , Destroyed ,  , N432CA , CASA , C-212-CC , No ,2, Turbo Prop ,  , SCHD , Unknown , (DBA: AMERICAN EAGLE (FLT.5452)) ,2.0,0.0,4.0,0.0, VMC , APPROACH , Probable Cause , 06/07/1989 , 
20001213X31043 , Accident , SEA87LA089 , 05/07/1987 ," GLENEDEN BEACH, OR ", United States ,,, S45 , SILETZ BAY STATE , Fatal(2) , Destroyed ,  , N3769G , WOEHRLE , FLUT-R-BUG SA6B , Yes ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 07/05/1988 , 
20001213X30997 , Accident , MKC87DCQ02 , 05/07/1987 ," HARPER, KS ", United States ,,, 8K2 , HARPER MUNICIPAL , Non-Fatal , Destroyed ,  , N5609J , CESSNA ,188, No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,0.0,1.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 05/27/1988 , 
20001213X30934 , Accident , FTW87FA116 , 05/07/1987 ," TERRELL, TX ", United States ,,, TRL , TERRELL MUN. , Non-Fatal , Destroyed ,  , N1861W , BEECH , V35-B , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,2.0, VMC , STANDING , Probable Cause , 10/06/1988 , 
20001213X30836 , Accident , ANC87FA067 , 05/07/1987 ," NIGHTMUTE, AK ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N54265 , PIPER , PA-31-350 , No ,2, Reciprocating ,  , NSCH , Unknown , PHILIP BINGMAN (DBA: YUTE AIR SERVICE) ,1.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 04/25/1988 , 
20001213X30980 , Accident , MIA87FA157 , 05/06/1987 , SAN JUAN ,  ,,,  ,  , Non-Fatal , Destroyed ,  , N202CR , CESSNA , 150M , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,2.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 05/09/1988 , 
20001213X30893 , Accident , CHI87LA123 , 05/06/1987 ," GOBLES, MI ", United States ,,, OOC , WESLER FIELD , Non-Fatal , Destroyed ,  , N761ED , CESSNA , A152 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,0.0, VMC , APPROACH , Probable Cause , 05/02/1988 , 
20001213X30874 , Accident , BFO87DIG03 , 05/06/1987 ," FREDERICK, MD ", United States ,,, FDK , FREDERICK MUNICIPAL , Non-Fatal , Destroyed ,  , N8149P , PIPER , PA-28-161 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,1.0, VMC , TAKEOFF , Probable Cause , 04/24/1989 , 
20001213X30886 , Accident , CHI87FA124 , 05/05/1987 ," INA, IL ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N25991 , CESSNA ,152, No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , UNKNOWN , Probable Cause , 03/31/1989 , 
20001213X30851 , Accident , ATL87FA132 , 05/03/1987 ," GEORGIANA, AL ", United States ,,, 4A3 , MCGOWIN , Fatal(2) , Destroyed ,  , N10521 , AERONCA , 7BCM , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 06/26/1989 , 
20001213X30996 , Accident , MIA87RA152 , 05/01/1987 ," ST. JOHNS, Canada ", Canada ,,,  ,  , Fatal(6) , Destroyed ,  , N2509X , CESSNA , P206 S/N P206-0009 , No ,1, Reciprocating ,  ,  , Business ,  ,6.0,0.0,0.0,0.0, VMC ,  , Foreign , 02/07/1995 , 
20001213X30903 , Accident , DCA87MA029B , 05/01/1987 ," ORLANDO, FL ", United States ,,, ORL , ORLANDO EXECUTIVE , Fatal(4) , Destroyed ,  , N711SQ , NORTH AMERICAN , SNJ-4 , No ,1, Reciprocating ,  ,  , Business ,  ,4.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 12/12/1988 , 
20001213X30903 , Accident , DCA87MA029A , 05/01/1987 ," ORLANDO, FL ", United States ,,, ORL , ORLANDO EXECUTIVE , Fatal(4) , Destroyed ,  , N8716K , CESSNA , 340A , No ,2, Reciprocating ,  ,  , Personal ,  ,4.0,0.0,0.0,0.0, VMC , CRUISE , Probable Cause , 12/12/1988 , 
20001213X30790 , Accident , MKC87LA095 , 04/29/1987 ," BRINKLEY, AR ", United States ,,, M36 , FRANK FEDERER MEMORIAL , Non-Fatal , Destroyed ,  , N2000A , GRUMMAN , G-164B , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,0.0,0.0,1.0, VMC , MANEUVERING , Probable Cause , 03/10/1988 , 
20001213X30772 , Accident , MKC87FA094 , 04/29/1987 ," NEELYVILLE, MO ", United States ,,, NONE ,  , Fatal(2) , Destroyed ,  , N44213 , PIPER , PA-28-140 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 02/24/1989 , 
20001213X30734 , Accident , LAX87LA199 , 04/29/1987 ," TAMUNINGS, GU ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N10995 , HUGHES , 369D , No ,1, Turbo Shaft ,  ,  , Business ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 05/26/1989 , 
20001213X30732 , Accident , LAX87LA195 , 04/29/1987 ," KAHULUI, HI ", United States ,,, OGG , KAHULUI , Non-Fatal , Destroyed ,  , N4588Q , CESSNA , 402A , No ,2, Reciprocating ,  ,  , Positioning ,  ,0.0,1.0,0.0,0.0, VMC , APPROACH , Probable Cause , 05/01/1989 , 
20001213X30577 , Accident , ATL87FA130B , 04/29/1987 ," KENNESAW, GA ", United States ,,,  , MCCOLLUM FIELD , Fatal(2) , Destroyed ,  , N52995 , CESSNA , 172P , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , APPROACH , Probable Cause , 11/29/1988 , 
20001213X30577 , Accident , ATL87FA130A , 04/29/1987 ," KENNESAW, GA ", United States ,,,  , MCCOLLUM FIELD , Fatal(2) , Destroyed ,  , N5511N , CESSNA , 182R , No ,1, Reciprocating ,  ,  , Instructional ,  ,2.0,0.0,0.0,0.0, VMC , APPROACH , Probable Cause , 11/29/1988 , 
20001213X30816 , Accident , NYC87LA135 , 04/28/1987 ," PORTLAND, ME ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N13808 , PIPER , PA-23-250 , No ,2, Reciprocating ,  , NSCH , Unknown ,  ,0.0,1.0,0.0,0.0, IMC , GO-AROUND , Probable Cause , 10/06/1988 , 
20001213X30795 , Accident , NYC87DNC05 , 04/28/1987 ," GREENVILLE, ME ", United States ,,,  , GREENVILLE SEAPLANE BASE , Non-Fatal , Destroyed ,  , N114 , PIPER , PA-18-135 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,2.0,0.0, VMC , CLIMB , Probable Cause , 07/03/1989 , 
20001213X30739 , Accident , MIA87FA150 , 04/27/1987 ," HOLLANDALE, MS ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N5093H , PIPER , PA-11 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,1.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 05/31/1988 , 
20001213X30727 , Accident , LAX87LA190 , 04/26/1987 ," RUBIDOUX, CA ", United States ,,, RIR , FLA-BOB , Non-Fatal , Destroyed ,  , N101DN , HUGHES , 269B , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,0.0,1.0,0.0, VMC , TAKEOFF , Probable Cause , 02/17/1989 , 
20001213X30596 , Accident , ATL87LA126 , 04/26/1987 ," PINEHURST, NC ", United States ,,,  , MOORE COUNTY , Non-Fatal , Destroyed ,  , N7136P , PIPER , PA-24-250 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,1.0,0.0,0.0, VMC , DESCENT , Probable Cause , 08/31/1988 , 
20001213X30788 , Accident , MKC87LA091 , 04/25/1987 ," N LITTLE ROCK, AR ", United States ,,, 1M1 , MUNICIPAL , Non-Fatal , Destroyed ,  , N1718W , BEECH , V35B , No ,1, Reciprocating ,  ,  , Ferry ,  ,0.0,0.0,1.0,0.0, VMC , CRUISE , Probable Cause , 03/10/1988 , 
20001213X30771 , Accident , MKC87FA092 , 04/25/1987 ," VALLEY, NE ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N1145Q , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 04/25/1988 , 
20001213X30697 , Accident , LAX87DVA06 , 04/25/1987 ," SHAFTER, CA ", United States ,,, MIT , SHAFTER-MINTER FLD , Fatal(1) , Destroyed ,  , N86Z , NORTH AMERICAN , F-86F , No ,1, Turbo Jet ,  ,  , Unknown ,  ,1.0,0.0,0.0,0.0, VMC , APPROACH , Probable Cause , 02/24/1989 , 
20001213X30674 , Accident , FTW87FA105 , 04/25/1987 ," EAGLE LAKE, TX ", United States ,,, ELA , EAGLE LAKE , Fatal(2) , Destroyed ,  , N28846 , GRUMMAN , AA-5B , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , APPROACH , Probable Cause , 05/27/1988 , 
20001213X30831 , Accident , SEA87LA085 , 04/24/1987 ," RITTER BUTTE, OR ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N1935F , CESSNA , 172N , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,2.0,1.0, VMC , CRUISE , Probable Cause , 07/05/1988 , 
20001213X30726 , Accident , LAX87LA189 , 04/24/1987 ," LIHUE, HI ", United States ,,,  ,  , Fatal(4) , Destroyed ,  , N739RV , CESSNA , 172N , No ,1, Reciprocating ,  ,  , Unknown ,  ,4.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 05/26/1989 , 
20001213X30673 , Accident , FTW87FA102 , 04/24/1987 ," LUFKIN, TX ", United States ,,, LFK , ANGELINA COUNTY , Non-Fatal , Destroyed ,  , N4637Q , CESSNA , T210L , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,1.0,0.0,0.0, VMC , DESCENT , Probable Cause , 10/07/1988 , 
20001213X30652 , Accident , DEN87LA100 , 04/24/1987 ," WOOD, SD ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N2755V , AERO COMMANDER , A-9B , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,0.0,0.0,1.0,0.0, VMC , MANEUVERING , Probable Cause , 11/08/1988 , 
20001213X30575 , Accident , ATL87FA123 , 04/23/1987 ," WILMINGTON, NC ", United States ,,, ILM , NEW HANOVER , Fatal(2) , Destroyed ,  , N505LB , SWEARINGEN , SA-226TC , No ,2, Turbo Prop ,  , NSCH , Unknown ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 08/31/1988 , 
20001213X30830 , Accident , SEA87LA083 , 04/22/1987 ," TWIN FALLS, ID ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N21922 , CESSNA , 150L , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,1.0,0.0, VMC , DESCENT , Probable Cause , 07/05/1988 , 
20001213X30694 , Accident , LAX87DJA06 , 04/22/1987 ," MOKULEIA, HI ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N11468 , SCHWEIZER , SGS2-33 , No ,  , Unknown ,  ,  , Personal ,  ,0.0,1.0,2.0,0.0, VMC , MANEUVERING , Probable Cause , 10/07/1988 , 
20001213X30574 , Accident , ATL87FA122 , 04/22/1987 ," LEESBURG, GA ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N478MP , BEECH , D-55 , No ,2, Reciprocating ,  ,  , Business ,  ,1.0,0.0,0.0,0.0, VMC , DESCENT , Probable Cause , 08/31/1988 , 
20001213X30770 , Accident , MKC87FA087 , 04/21/1987 ," OGDEN, IA ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N44626 , PIPER , PA-32-300 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, IMC , CRUISE , Probable Cause , 05/27/1988 , 
20001213X30594 , Accident , ATL87LA121 , 04/21/1987 ," BAY MINETTE, AL ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N88987 , BELL , UH-1B , No ,1, Turbo Shaft ,  , UNK , Other Work Use ,  ,0.0,0.0,0.0,1.0, VMC , MANEUVERING , Probable Cause , 05/19/1989 , 
20001213X30593 , Accident , ATL87LA120 , 04/21/1987 ," OWENSBORO, KY ", United States ,,, OWB , DAVIES CO. , Non-Fatal , Destroyed ,  , N5496T , CESSNA , R182 , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,3.0, VMC , CRUISE , Probable Cause , 05/09/1988 , 
20001213X30592 , Accident , ATL87LA119 , 04/21/1987 ," CLARKSVILLE, TN ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N46884 , BELL , UH-1B , No ,1, Turbo Shaft ,  ,  , Unknown ,  ,0.0,2.0,0.0,0.0, VMC , CRUISE , Probable Cause , 05/02/1988 , 
20001213X30602 , Accident , BFO87FA031 , 04/20/1987 ," SALISBURY, MD ", United States ,,, SBY , SALISBURY-WICOMICO COUNTY , Fatal(1) , Destroyed ,  , N5821P , PIPER , PA-24-250 , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , APPROACH , Probable Cause , 01/25/1989 , 
20001213X30753 , Accident , MIA87LA138 , 04/19/1987 ," TUPELO, MS ", United States ,,,  , LAMB , Non-Fatal , Destroyed ,  , N70PJ , CREMER , VP-1 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,0.0,1.0,0.0,0.0, VMC , APPROACH , Probable Cause , 03/30/1988 , 
20001213X30719 , Accident , LAX87LA181 , 04/18/1987 ," REDLANDS, CA ", United States ,,, L12 , REDLANDS , Non-Fatal , Destroyed ,  , N9545U , GRUMMAN , AA1C , No ,1, Reciprocating ,  ,  , Instructional ,  ,0.0,0.0,2.0,0.0, VMC , TAKEOFF , Probable Cause , 04/25/1988 , 
20001213X30666 , Accident , FTW87DRA02 , 04/18/1987 ," ARCOLA, TX ", United States ,,, AXH , ARCOLA/HOUSTON , Non-Fatal , Destroyed ,  , N9728N , HUNTER , EXECUTIVE , Yes ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,1.0, VMC , MANEUVERING , Probable Cause , 03/10/1988 , 
20001213X30630 , Accident , DEN87FA103 , 04/18/1987 ," ELLICOTT, CO ", United States ,,, CO50 , ELLICOTT , Fatal(1) , Destroyed ,  , N64415 , CESSNA , 172 M , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 11/08/1988 , 
20001213X30607 , Accident , CHI87DEE08 , 04/18/1987 ," KANKAKEE, IL ", United States ,,, IKK , GREATER KANKAKEE , Fatal(1) , Destroyed ,  , N501RM , Bede Aircraft , BD5 A-B , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 02/24/1989 , 
20001213X30802 , Accident , NYC87FA127 , 04/17/1987 ," YORK, PA ", United States ,,, THV , YORK-THOMASVILLE , Fatal(4) , Destroyed ,  , N7987W , PIPER , PA-28-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,4.0,0.0,0.0,0.0, IMC , APPROACH , Probable Cause , 05/26/1989 , 
20001213X30801 , Accident , NYC87FA126 , 04/17/1987 ," PLEASANTVILLE, NY ", United States ,,, HPN , WHITE PLAINS , Fatal(1) , Destroyed ,  , N721WW , BEECH , 58P , No ,2, Reciprocating ,  ,  , Personal ,  ,1.0,,1.0,, IMC , GO-AROUND , Probable Cause , 12/27/1988 , 
20001213X30738 , Accident , MIA87FA135 , 04/17/1987 ," FLORIDA CITY, FL ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N6505C , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Instructional ,  ,1.0,0.0,0.0,0.0, VMC , CRUISE , Probable Cause , 05/17/1988 , 
20001213X30717 , Accident , LAX87LA179 , 04/16/1987 ," YUCAIPA, CA ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N76EF , BELL , 206B-II , No ,1, Turbo Shaft ,  ,  , Personal ,  ,0.0,0.0,1.0,2.0, VMC , MANEUVERING , Probable Cause , 01/11/1989 , 
20001213X30615 , Accident , CHI87FA114 , 04/16/1987 ," WEST POINT, IN ", United States ,,, LAF , PURDUE UNIVERSITY , Fatal(1) , Destroyed ,  , N2382R , CESSNA , 182G , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,0.0,0.0,0.0, IMC , APPROACH , Probable Cause , 10/25/1988 , 
20001213X30800 , Accident , NYC87FA124 , 04/15/1987 ," NEW MILFORD, CT ", United States ,,, 11N , CANDLELIGHT FARMS , Fatal(2) , Destroyed ,  , N377SW , BELLANCA , 8KCAB , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 07/15/1988 , 
20001213X30716 , Accident , LAX87LA178 , 04/15/1987 ," LAUPAHOEHOE, HI ", United States ,,,  ,  , Fatal(1) , Destroyed ,  , N370AH , BELL , 206B , No ,1, Turbo Shaft ,  , NSCH , Unknown ," HILO BAY AIR, INC. ",1.0,1.0,0.0,2.0, VMC , MANEUVERING , Probable Cause , 06/16/1989 , 
20001213X30671 , Accident , FTW87FA096 , 04/15/1987 ," BEN WHEELER, TX ", United States ,,,  ,  , Fatal(2) , Destroyed ,  , N1074T , BELL ,222, No ,2, Turbo Shaft ,  ,  , Ferry ,  ,2.0,0.0,0.0,0.0, VMC , CRUISE , Probable Cause , 05/02/1988 , 
20001213X30626 , Accident , DCA87MA026 , 04/13/1987 ," KANSAS CITY, MO ", United States ,,, MCI , KANSAS CITY INTL , Fatal(4) , Destroyed ,  , N144SP , BOEING , 707-351C , No ,4, Turbo Fan ,  , NSCH ,  ,  ,4.0,0.0,0.0,0.0, IMC , APPROACH , Probable Cause , 02/06/1989 , 
20001213X30799 , Accident , NYC87FA121 , 04/12/1987 ," HYANNIS, MA ", United States ,,, HYA , BARNSTABLE MUNI , Non-Fatal , Destroyed ,  , N87PB , CESSNA , 402C , No ,2, Reciprocating ,  , SCHD , Unknown ,  ,0.0,0.0,9.0,0.0, VMC , TAKEOFF , Probable Cause , 06/07/1989 , 
20001213X30767 , Accident , MKC87FA078 , 04/12/1987 ," NIXA, MO ", United States ,,,  , PRIVATE STRIP , Fatal(2) , Destroyed ,  , N2847P , LAKE , LA-4-200 , No ,1, Reciprocating ,  ,  , Personal ,  ,2.0,0.0,0.0,0.0, VMC , APPROACH , Probable Cause , 05/27/1988 , 
20001213X30766 , Accident , MKC87FA077 , 04/12/1987 ," COUNCIL BLUFFS, IA ", United States ,,, CBF , COUNCIL BLUIFFS , Fatal(1) , Destroyed ,  , N50223 , CESSNA , 150-H , No ,1, Reciprocating ,  ,  , Instructional ,  ,1.0,0.0,0.0,0.0, VMC , APPROACH , Probable Cause , 10/07/1988 , 
20001213X30713 , Accident , LAX87LA174 , 04/12/1987 ," VENTURA, CA ", United States ,,,  ,  , Non-Fatal , Destroyed ,  , N32BB , GRUMMAN , G-44A , No ,2, Reciprocating ,  ,  , Personal ,  ,0.0,2.0,0.0,1.0, VMC , DESCENT , Probable Cause , 04/25/1988 , 
20001213X30587 , Accident , ATL87LA113 , 04/12/1987 ," RIDGELAND, SC ", United States ,,, 3J1 , RIDGELAND MUNICIPAL , Non-Fatal , Destroyed ,  , N9563V , CESSNA , 172 M , No ,1, Reciprocating ,  ,  , Personal ,  ,0.0,0.0,0.0,1.0, VMC , LANDING , Probable Cause , 04/25/1988 , 
20001213X30573 , Accident , ATL87FA111 , 04/12/1987 ," SHARPSBURG, GA ", United States ,,, PVT , ROLLING MEADOWS , Fatal(1) , Destroyed ,  , N1823E , AERONCA , 7AC , No ,1, Reciprocating ,  ,  , Personal ,  ,1.0,1.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 07/05/1988 , 
20001213X30798 , Accident , NYC87FA120 , 04/11/1987 ," BERWICK, ME ", United States ,,,  ,  , Fatal(4) , Destroyed ,  , N55309 , CESSNA , 172P , No ,1, Reciprocating ,  ,  , Personal ,  ,4.0,0.0,0.0,0.0, VMC , MANEUVERING , Probable Cause , 01/11/1989 , 
20001213X30797 , Accident , NYC87FA119 , 04/11/1987 ," FERGUSON TWNSHP, PA ", United States ,,,  , STATE COLLEGE , Fatal(4) , Destroyed ,  , N5535E , CESSNA , 172N , No ,1, Reciprocating ,  ,  , Personal ,  ,4.0,0.0,0.0,0.0, VMC , TAKEOFF , Probable Cause , 10/07/1988 , 
